#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:D_mel_TE_RVT_protein" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.D_mel_TE_RVT_protein" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:D_mel_TE_RVT_protein" name="distribution" x="@birthRate.t:D_mel_TE_RVT_protein">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@D_mel_TE_RVT_protein" id="treeLikelihood.D_mel_TE_RVT_protein" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:D_mel_TE_RVT_protein">
#            <siteModel id="SiteModel.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:D_mel_TE_RVT_protein" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:D_mel_TE_RVT_protein" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:D_mel_TE_RVT_protein" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Blosum62.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:D_mel_TE_RVT_protein" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:D_mel_TE_RVT_protein" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
123000	-4765.235546064677	-4757.85773176295	-7.377814301727268	-4757.85773176295	1.5699475183724871	8.714052941535304	-7.377814301727268	1.5321836002545457
124000	-4763.266850855366	-4754.7009999361935	-8.565850919172322	-4754.7009999361935	1.4619059636682818	8.316638905693186	-8.565850919172322	2.7052449489668176
125000	-4766.403896961335	-4757.78745479817	-8.61644216316463	-4757.78745479817	1.5163731052556635	8.919957839158625	-8.61644216316463	2.2120210717254927
126000	-4763.926515850295	-4756.781484754819	-7.145031095475721	-4756.781484754819	1.39559087268282	8.485660179897632	-7.145031095475721	1.9072757690104536
127000	-4771.97247921578	-4763.645457182648	-8.327022033132483	-4763.645457182648	1.7545407597443536	9.24886170135881	-8.327022033132483	1.7301651237357487
128000	-4766.19087257321	-4758.251878409348	-7.93899416386154	-4758.251878409348	1.484754478674158	8.54229226375886	-7.93899416386154	1.1307153566587815
129000	-4771.782378333061	-4763.243764279542	-8.538614053519451	-4763.243764279542	1.8440273029704977	9.323041940768247	-8.538614053519451	1.7909227500491531
130000	-4759.041297279446	-4751.312132283104	-7.729164996342158	-4751.312132283104	1.5108216084701738	8.316741755051698	-7.729164996342158	2.4102359871958763
131000	-4763.8126473609545	-4756.483556407809	-7.329090953144727	-4756.483556407809	1.4590092864380393	8.132022647337102	-7.329090953144727	2.4294740786057103
132000	-4764.103879918743	-4756.018961403732	-8.084918515011315	-4756.018961403732	1.7714411949219686	9.121603260436425	-8.084918515011315	1.7077224472241366
133000	-4763.765392160681	-4756.7781614284295	-6.987230732251451	-4756.7781614284295	1.396461841011849	8.193509160897241	-6.987230732251451	1.2966141684069268
134000	-4760.509619307322	-4753.258798681404	-7.250820625917675	-4753.258798681404	1.5073772404268067	8.629242715049472	-7.250820625917675	1.7221488544076002
135000	-4761.582410336705	-4754.144092782748	-7.438317553957333	-4754.144092782748	1.4496491847251527	8.476048833401517	-7.438317553957333	2.114052192321463
136000	-4763.10123307358	-4754.360096310311	-8.741136763269804	-4754.360096310311	1.4903540328677216	8.654819023924373	-8.741136763269804	2.4776073380890975
137000	-4760.5690912287255	-4754.176447491396	-6.39264373732955	-4754.176447491396	1.4275177946337687	8.026397018804932	-6.39264373732955	1.4784940462328573
138000	-4770.770226322074	-4763.80484823466	-6.965378087414399	-4763.80484823466	1.390032104933315	8.460138196042152	-6.965378087414399	1.574455618194661
139000	-4765.025208002914	-4758.7627646988	-6.262443304113464	-4758.7627646988	1.2882548837131407	7.921094376401931	-6.262443304113464	2.1119900200242494
140000	-4768.643501748188	-4759.999722609656	-8.643779138532004	-4759.999722609656	1.9152300001131333	9.507328684512846	-8.643779138532004	1.3385904928981045
141000	-4760.368381814817	-4751.616140398046	-8.752241416771634	-4751.616140398046	1.6625988753857373	8.995959770303166	-8.752241416771634	1.0524187754282217
142000	-4759.990218274444	-4753.044848065477	-6.945370208966436	-4753.044848065477	1.5061109831236674	8.42996564831189	-6.945370208966436	1.5282482678835818
143000	-4767.094531031883	-4757.7525022728605	-9.342028759022666	-4757.7525022728605	1.5945864225196724	8.696890968067088	-9.342028759022666	0.8942420389468485
144000	-4763.026254629685	-4754.861396146187	-8.164858483498717	-4754.861396146187	1.4133315314722603	8.229751249959302	-8.164858483498717	1.0114026361876445
145000	-4766.498694256388	-4758.120906572485	-8.377787683903339	-4758.120906572485	1.8153334467545572	9.148855299834745	-8.377787683903339	1.2199586373371865
146000	-4761.66031607139	-4753.419442899066	-8.240873172324156	-4753.419442899066	1.5854969861058847	8.988773881873591	-8.240873172324156	1.9833557889176519
147000	-4761.015730608399	-4753.45584278544	-7.559887822959282	-4753.45584278544	1.5383238759406714	8.454592337257605	-7.559887822959282	1.2104766112091419
148000	-4766.521093879281	-4756.9021718241065	-9.618922055174485	-4756.9021718241065	2.008022551758711	9.916421653622027	-9.618922055174485	1.7992402380759038
149000	-4764.224308492927	-4754.579440737376	-9.644867755551024	-4754.579440737376	1.68567660770023	9.397839664811212	-9.644867755551024	0.9502222194901139
150000	-4766.781461177916	-4759.465990175365	-7.315471002551411	-4759.465990175365	1.4387488117773306	8.421536557359078	-7.315471002551411	2.10980972172127
151000	-4762.348861765658	-4754.249886794875	-8.098974970782365	-4754.249886794875	1.6203474448200854	9.183096804581186	-8.098974970782365	1.494933151714413
152000	-4766.309691522859	-4758.125425996826	-8.18426552603248	-4758.125425996826	1.4341448350325696	8.80245338074749	-8.18426552603248	2.1392461630063186
153000	-4764.677769447845	-4757.422878973864	-7.254890473981882	-4757.422878973864	1.3946549185495398	7.870171017826572	-7.254890473981882	1.114230002502545
154000	-4763.515672168734	-4755.358238147929	-8.157434020805056	-4755.358238147929	1.5431937282518782	8.657887202226993	-8.157434020805056	2.2623177086021906
155000	-4765.545686035451	-4756.316148699562	-9.229537335888159	-4756.316148699562	1.9929446493249223	9.769400011009497	-9.229537335888159	1.7312947096581746
156000	-4770.769783685308	-4762.014548416727	-8.755235268580398	-4762.014548416727	1.8275647375419308	9.421113872722353	-8.755235268580398	1.815649584970261
157000	-4766.279369542484	-4758.631212126036	-7.648157416448255	-4758.631212126036	1.661909537266514	8.832286108214193	-7.648157416448255	1.405603836281455
158000	-4762.379669661936	-4755.434061261112	-6.945608400823692	-4755.434061261112	1.502130117463051	8.33731806837467	-6.945608400823692	1.9808472766349947
159000	-4769.799289264392	-4761.955003535685	-7.844285728707077	-4761.955003535685	1.5382543975276992	8.992453980092364	-7.844285728707077	1.680115482484479
160000	-4768.140232973195	-4759.2410567309435	-8.899176242251652	-4759.2410567309435	1.6708142685876066	9.253540596242198	-8.899176242251652	2.0413583903482486
161000	-4761.454451391504	-4753.817128333616	-7.637323057888114	-4753.817128333616	1.6733493139660138	8.837200072277733	-7.637323057888114	1.758000595812527
162000	-4761.488760975545	-4753.6313582234725	-7.8574027520728436	-4753.6313582234725	1.6571989931974032	9.002716462864822	-7.8574027520728436	1.6738106573474936
163000	-4766.692613769468	-4759.655037963232	-7.037575806236559	-4759.655037963232	1.4670350488140873	8.47628637116734	-7.037575806236559	1.5003999015920373
164000	-4762.0214681576945	-4755.348919445628	-6.672548712067009	-4755.348919445628	1.4116628519030683	8.284526906821318	-6.672548712067009	1.7767931249974613
165000	-4765.120106557704	-4755.720380051641	-9.39972650606316	-4755.720380051641	1.7018532598487495	9.46755332993444	-9.39972650606316	2.0653913096501286
166000	-4766.095917351175	-4756.533665317482	-9.562252033693229	-4756.533665317482	1.9053427935618525	9.558736452713752	-9.562252033693229	0.9992094133922799
167000	-4765.392662031443	-4758.076534866833	-7.31612716461084	-4758.076534866833	1.603692735608746	8.611023702715492	-7.31612716461084	1.848396675381386
168000	-4760.575824538166	-4752.896283402334	-7.679541135832045	-4752.896283402334	1.717543488791985	8.777309722863196	-7.679541135832045	1.3310175491230611
169000	-4766.991300301605	-4758.052677534303	-8.938622767302153	-4758.052677534303	1.5662986778552015	8.617223591283212	-8.938622767302153	2.5722195750570944
170000	-4766.876647193618	-4759.730841066651	-7.145806126966958	-4759.730841066651	1.4574091919619863	7.938846446369375	-7.145806126966958	2.552877426216862
171000	-4763.69011573224	-4755.605438653896	-8.084677078343825	-4755.605438653896	1.4656216901760502	8.65653828661259	-8.084677078343825	2.233615921768314
172000	-4765.3262520918615	-4757.8777257881275	-7.44852630373429	-4757.8777257881275	1.4730910502695296	8.764642393312666	-7.44852630373429	1.6411263159587506
173000	-4766.019628848317	-4756.882877080458	-9.136751767859423	-4756.882877080458	1.5042516356482416	8.78137156016543	-9.136751767859423	0.9373900289084013
174000	-4765.644082374385	-4756.847840675158	-8.796241699226933	-4756.847840675158	1.7805965324131856	9.38670602230412	-8.796241699226933	1.8732725322341068
175000	-4764.705873517615	-4756.857887293807	-7.847986223808594	-4756.857887293807	1.7418280251157303	8.865686431644646	-7.847986223808594	1.302273558917774
176000	-4767.593674087174	-4759.797493220196	-7.796180866977631	-4759.797493220196	1.5923507887417152	8.930892250461664	-7.796180866977631	1.7518611689743149
177000	-4765.1087372941865	-4757.8234334236395	-7.285303870547458	-4757.8234334236395	1.3952687882015287	8.665858684643721	-7.285303870547458	1.6002300913842973
178000	-4766.259944006441	-4755.710140108192	-10.549803898249744	-4755.710140108192	1.7034723067129245	9.578834937860657	-10.549803898249744	0.8312704131514629
179000	-4762.646357531044	-4754.252665914876	-8.393691616166974	-4754.252665914876	1.8002844136494827	9.363309898626515	-8.393691616166974	1.4070827028790367
180000	-4766.390530552694	-4757.52980679878	-8.860723753914305	-4757.52980679878	1.6644168697799122	8.711932295658547	-8.860723753914305	0.9728561236971757
181000	-4767.020619641783	-4758.879000910949	-8.14161873083437	-4758.879000910949	1.7871735320689328	9.205123760984254	-8.14161873083437	1.4593571986311293
182000	-4760.395015026284	-4752.860887857431	-7.534127168852881	-4752.860887857431	1.5951156671359705	8.625631682343133	-7.534127168852881	1.9918854866776687
183000	-4766.3159023731805	-4758.687543317604	-7.628359055576874	-4758.687543317604	1.6238533053204631	8.863946212477725	-7.628359055576874	1.4828860723316557
184000	-4762.836637552169	-4755.610458228508	-7.226179323661024	-4755.610458228508	1.5697399043080225	8.52787877500291	-7.226179323661024	1.401527028119306
185000	-4759.932157000001	-4752.128816540084	-7.803340459917669	-4752.128816540084	1.620807224473624	8.924354210052005	-7.803340459917669	1.7709314832564758
186000	-4762.975882899375	-4754.653205317542	-8.322677581833283	-4754.653205317542	1.5948478231710674	8.906889312769787	-8.322677581833283	2.1023765018601006
187000	-4761.2386085308735	-4753.353249794595	-7.885358736278494	-4753.353249794595	1.5888800094184623	9.029262834890588	-7.885358736278494	1.4586791824080774
188000	-4762.296855919291	-4754.747695570393	-7.549160348897915	-4754.747695570393	1.6479208022358462	8.814510120191049	-7.549160348897915	1.6877862378284243
189000	-4763.054888903729	-4756.845773774174	-6.2091151295558	-4756.845773774174	1.4224561096521573	7.938145585409479	-6.2091151295558	1.5160459351076088
190000	-4761.91142182092	-4754.805683236448	-7.105738584471693	-4754.805683236448	1.5981104351985485	8.535316297620403	-7.105738584471693	1.5292661364099442
191000	-4763.359892424048	-4755.44370328936	-7.9161891346879045	-4755.44370328936	1.5353538943639957	8.838852821950011	-7.9161891346879045	1.253567796552701
192000	-4765.43679250835	-4755.573285831766	-9.863506676583661	-4755.573285831766	1.6953474613811144	8.991605901283846	-9.863506676583661	0.857373609479248
193000	-4763.535886822333	-4756.541100128266	-6.99478669406615	-4756.541100128266	1.3611488468727604	8.456771173276692	-6.99478669406615	1.5168050264398747
194000	-4767.773848898503	-4758.010161107614	-9.763687790889229	-4758.010161107614	1.7392499186494528	9.360380604311404	-9.763687790889229	0.9226055838008086
195000	-4761.876406427796	-4754.225569410353	-7.65083701744218	-4754.225569410353	1.5261042075886946	8.689098746009407	-7.65083701744218	1.9860017237860736
196000	-4765.772114254058	-4756.495162757753	-9.276951496304386	-4756.495162757753	1.3656389453312876	8.379963445985458	-9.276951496304386	0.8652662849939797
197000	-4759.627927269403	-4751.618193535932	-8.00973373347139	-4751.618193535932	1.7271571206373404	9.006597438045366	-8.00973373347139	1.3151394430954004
198000	-4762.686692267764	-4754.553771493585	-8.132920774178283	-4754.553771493585	1.632059454887878	9.197418918022725	-8.132920774178283	1.59324136296169
199000	-4761.624487804456	-4752.162126257964	-9.462361546492478	-4752.162126257964	1.415872630795027	8.493284088748196	-9.462361546492478	2.8272463900185043
200000	-4765.523728730607	-4756.982100338696	-8.541628391911281	-4756.982100338696	1.8667996676727232	9.443713621102077	-8.541628391911281	1.356567515630948
201000	-4767.68264295826	-4757.958030178685	-9.724612779574795	-4757.958030178685	1.5485264158857817	8.857229755258789	-9.724612779574795	2.6208852362100776
202000	-4761.565462830101	-4754.514625806988	-7.050837023112737	-4754.514625806988	1.5488944739047543	8.45992384235611	-7.050837023112737	1.863667914586091
203000	-4764.345154399337	-4756.172935291262	-8.172219108075279	-4756.172935291262	1.6987554542145937	9.223668033419049	-8.172219108075279	1.4504879273368363
204000	-4760.149718349604	-4752.594354399976	-7.555363949628301	-4752.594354399976	1.6621122332241198	8.753836341885535	-7.555363949628301	1.3916891159615854
205000	-4763.832888571843	-4755.972138039703	-7.860750532139592	-4755.972138039703	1.6169668481871615	8.85886887724479	-7.860750532139592	1.2911056034642172
206000	-4763.7216874838505	-4755.9513667959045	-7.770320687945523	-4755.9513667959045	1.5027170554306482	8.667581327747055	-7.770320687945523	2.0773620412036773
207000	-4769.401131299407	-4760.065008636663	-9.33612266274377	-4760.065008636663	2.134619947719398	10.02096721536271	-9.33612266274377	1.467908683594412
208000	-4768.110390628632	-4760.0821664644645	-8.02822416416707	-4760.0821664644645	1.605414237794263	9.02934116434536	-8.02822416416707	1.322336347076229
209000	-4759.199949221969	-4751.6638525907265	-7.536096631242774	-4751.6638525907265	1.6822980189612209	8.760502444160121	-7.536096631242774	1.7961054438467472
210000	-4760.126213596484	-4752.328186813002	-7.7980267834827846	-4752.328186813002	1.5099798081880544	8.743966900096199	-7.7980267834827846	2.008050833278551
211000	-4764.977594230933	-4756.6001983704355	-8.377395860498371	-4756.6001983704355	1.7258633453477845	9.145739662467074	-8.377395860498371	1.892308574802862
212000	-4766.051448637007	-4755.752541635149	-10.298907001857382	-4755.752541635149	1.7029131760696732	8.788192463009292	-10.298907001857382	2.8279674773790977
213000	-4765.704099621094	-4757.506278576692	-8.197821044401763	-4757.506278576692	1.6719733059254318	9.00979893832841	-8.197821044401763	1.2241789163100185
214000	-4764.677749285802	-4756.771339173189	-7.906410112613008	-4756.771339173189	1.6190590853073914	9.05934469200171	-7.906410112613008	1.5409330698634796
215000	-4768.029260955868	-4758.786517322475	-9.242743633392898	-4758.786517322475	1.503267894639695	8.508755001933515	-9.242743633392898	2.7517780837903487
216000	-4764.825069835761	-4757.28369054533	-7.541379290430826	-4757.28369054533	1.4205808776149427	8.64482674760401	-7.541379290430826	1.3114555228370608
217000	-4768.228175649526	-4759.660380716396	-8.567794933130607	-4759.660380716396	1.463236193606419	8.621029072537791	-8.567794933130607	2.4470744096977595
218000	-4774.636927159906	-4765.977740521961	-8.659186637944739	-4765.977740521961	1.6726889878555913	9.42026491682672	-8.659186637944739	1.2456288928387786
219000	-4770.980021020302	-4763.184463953857	-7.795557066445379	-4763.184463953857	1.655589880423875	8.962848784890031	-7.795557066445379	1.681710778859975
220000	-4774.057454069825	-4760.475232613386	-13.582221456439392	-4760.475232613386	1.55852172564196	8.899928354136527	-13.582221456439392	3.494108877536111
221000	-4763.77256701937	-4756.756008900297	-7.016558119073066	-4756.756008900297	1.3878328056372733	8.407890073947126	-7.016558119073066	1.925293449036167
222000	-4768.482759427839	-4761.739931532929	-6.7428278949093965	-4761.739931532929	1.3312480511057778	8.221368116199168	-6.7428278949093965	2.0033832403232243
223000	-4764.680351582531	-4756.568273764181	-8.1120778183503	-4756.568273764181	1.6583405753480105	8.885062291556627	-8.1120778183503	1.1991009030422097
224000	-4764.524393661357	-4755.662397477878	-8.861996183478885	-4755.662397477878	1.8504965192704628	9.360294827844575	-8.861996183478885	1.9309047004118165
225000	-4764.073424840408	-4755.008893512382	-9.064531328025208	-4755.008893512382	1.6548330170211303	8.79771305643223	-9.064531328025208	2.4678364721829547
226000	-4763.26737440943	-4755.7556283617705	-7.511746047659212	-4755.7556283617705	1.3223481771005032	8.379991817559985	-7.511746047659212	2.254522836054133
227000	-4763.901980239802	-4755.116602435049	-8.785377804752548	-4755.116602435049	1.7757854919594285	9.389134343079478	-8.785377804752548	1.8651577470974743
228000	-4771.683917779677	-4762.51252100428	-9.17139677539766	-4762.51252100428	1.9630676336240616	9.810178210048003	-9.17139677539766	1.228054363762604
229000	-4763.746328436274	-4756.3042465427425	-7.442081893530968	-4756.3042465427425	1.650006419321069	8.76088909036621	-7.442081893530968	1.5568698619603643
230000	-4759.623728926775	-4751.795104556739	-7.828624370035656	-4751.795104556739	1.6580255524082905	8.862784133691935	-7.828624370035656	1.8830905742645843
231000	-4762.511380999005	-4754.299843517675	-8.211537481330526	-4754.299843517675	1.5754723361042302	8.655963383635457	-8.211537481330526	2.2857057289803167
232000	-4767.88706850137	-4759.721366344038	-8.165702157332255	-4759.721366344038	1.5556189505369624	9.095452238723022	-8.165702157332255	1.29139326666967
233000	-4764.667125363551	-4756.224090373865	-8.443034989686986	-4756.224090373865	1.433316376448002	8.35283902953301	-8.443034989686986	0.9843354624309087
234000	-4761.662221491179	-4754.138223456495	-7.523998034683505	-4754.138223456495	1.5383712784989365	8.792633920729177	-7.523998034683505	1.7091735447259973
235000	-4759.480080803103	-4752.485807925132	-6.994272877971268	-4752.485807925132	1.4206411816549993	8.268015677491146	-6.994272877971268	2.1114622071253266
236000	-4767.338163017122	-4759.434356113306	-7.90380690381555	-4759.434356113306	1.513357828789028	8.52886095407993	-7.90380690381555	2.278516718059368
237000	-4765.087343111874	-4757.3424673366	-7.744875775274506	-4757.3424673366	1.4163040930589619	8.611248949976524	-7.744875775274506	2.124395170990684
238000	-4765.507319810657	-4758.66518192805	-6.842137882606753	-4758.66518192805	1.4770036061474745	8.368815491307267	-6.842137882606753	1.5412306043498596
239000	-4765.392524109723	-4757.794654087129	-7.597870022594173	-4757.794654087129	1.5795667563290687	8.8617521560842	-7.597870022594173	1.5704087978853365
240000	-4771.145927966486	-4762.991038801372	-8.154889165113993	-4762.991038801372	1.4502784774547066	9.212011941618258	-8.154889165113993	1.4514563964711586
241000	-4764.634765756651	-4756.929395745733	-7.7053700109178695	-4756.929395745733	1.6185184749600197	8.905427118553709	-7.7053700109178695	1.6922294917372993
242000	-4766.890490887277	-4759.0910876070075	-7.799403280270302	-4759.0910876070075	1.5232976756964158	8.97482332650137	-7.799403280270302	1.469842398740645
243000	-4762.649700543391	-4755.358667430808	-7.291033112583202	-4755.358667430808	1.6429417427308375	8.665658287544554	-7.291033112583202	1.566158471991597
244000	-4772.348896024215	-4765.998281471542	-6.350614552672746	-4765.998281471542	1.2493929441230982	7.945201117666251	-6.350614552672746	2.139405069510112
245000	-4760.299477418159	-4752.905368976566	-7.394108441592984	-4752.905368976566	1.5331561566416192	8.641919313447453	-7.394108441592984	1.3956087275679734
246000	-4761.423368944847	-4754.1799134936955	-7.2434554511520215	-4754.1799134936955	1.5911812808609307	8.571626147083473	-7.2434554511520215	1.435439721964111
247000	-4763.622097373124	-4756.533702855806	-7.088394517317912	-4756.533702855806	1.4947639692114596	8.387360299547097	-7.088394517317912	1.36725212012118
248000	-4764.909073561294	-4756.4352457784835	-8.473827782810487	-4756.4352457784835	1.6964407730620306	9.015873889022828	-8.473827782810487	1.1309092566859171
249000	-4763.2703723936265	-4755.121776880882	-8.148595512744805	-4755.121776880882	1.6742215379869498	9.11925051672839	-8.148595512744805	1.7710196604287163
250000	-4765.083613531512	-4756.4194359352105	-8.664177596301808	-4756.4194359352105	1.6958700239898328	8.94116005711977	-8.664177596301808	2.2123409414947695
251000	-4763.531226940779	-4755.147588625551	-8.383638315227815	-4755.147588625551	1.7125322447009292	9.371551360588162	-8.383638315227815	1.5247070063942563
252000	-4760.906177835799	-4752.553446186612	-8.352731649187001	-4752.553446186612	1.593746811165843	8.759104724978226	-8.352731649187001	2.249120169884092
253000	-4759.728735938307	-4751.847200814604	-7.881535123703802	-4751.847200814604	1.6290297848449855	8.662106169100687	-7.881535123703802	1.1871204700330198
254000	-4766.415844891948	-4758.797326943037	-7.618517948910823	-4758.797326943037	1.490467707218167	8.6582437108457	-7.618517948910823	1.2835301228265912
255000	-4765.10909111882	-4758.712022425765	-6.397068693054937	-4758.712022425765	1.430573640826716	8.133495082427606	-6.397068693054937	1.7206015318218049
256000	-4763.720792650891	-4756.788137409732	-6.932655241158353	-4756.788137409732	1.4740672038852112	8.201883064898725	-6.932655241158353	2.1588962439042403
257000	-4765.192227749473	-4756.376963437513	-8.815264311959808	-4756.376963437513	1.640400084192723	9.312173030571028	-8.815264311959808	1.1288468923935742
258000	-4759.657439117794	-4753.138430376304	-6.519008741489053	-4753.138430376304	1.4846837475479173	8.140986292886355	-6.519008741489053	1.5138846122710645
259000	-4759.514840817365	-4752.518606741092	-6.996234076272751	-4752.518606741092	1.511002889659082	8.485726189850464	-6.996234076272751	1.6971039259295209
260000	-4760.887551510091	-4754.298631195153	-6.588920314938134	-4754.298631195153	1.3948730998845318	8.245092164725552	-6.588920314938134	1.6770824289543627
261000	-4762.925452127398	-4755.614416934698	-7.311035192699561	-4755.614416934698	1.4790424875064554	8.675670212228948	-7.311035192699561	1.6770824289543627
262000	-4761.744196960359	-4752.918095662476	-8.826101297883094	-4752.918095662476	1.8150003026512729	9.2406171507087	-8.826101297883094	1.1012171015864944
263000	-4761.819635550095	-4752.838951335653	-8.980684214442071	-4752.838951335653	1.4764157083720195	8.583823056740464	-8.980684214442071	2.612423445760929
264000	-4765.090488570616	-4756.922348292799	-8.16814027781663	-4756.922348292799	1.5067743423332018	8.970772280780022	-8.16814027781663	1.9636245251217963
265000	-4770.304959502198	-4761.89673694349	-8.408222558706896	-4761.89673694349	1.594508969510608	8.85395471710971	-8.408222558706896	1.099171018351333
266000	-4760.0567717971735	-4752.176455080685	-7.8803167164889105	-4752.176455080685	1.6452397252904496	8.964075542483075	-7.8803167164889105	1.364601492427908
267000	-4761.698969684733	-4754.503685388953	-7.19528429577996	-4754.503685388953	1.4597718198179477	8.607460781679547	-7.19528429577996	1.6715585410515794
268000	-4759.540374694359	-4752.449198912619	-7.091175781740192	-4752.449198912619	1.5982187711089804	8.546828285389287	-7.091175781740192	1.6308555636259257
269000	-4769.925005979034	-4759.560235058299	-10.364770920734445	-4759.560235058299	1.6851704973212225	9.480375960705572	-10.364770920734445	0.845565916067601
270000	-4763.551972257687	-4753.908564166233	-9.643408091454233	-4753.908564166233	1.7338091288185025	8.937238612076401	-9.643408091454233	2.5379899634113654
271000	-4765.253961881514	-4758.69539153389	-6.558570347624261	-4758.69539153389	1.3945564010952145	8.214630955752419	-6.558570347624261	1.8028174315937655
272000	-4763.745929799278	-4755.976105652445	-7.769824146833393	-4755.976105652445	1.6951247220983892	8.889139808381767	-7.769824146833393	1.3707135688984888
273000	-4760.878288849597	-4754.0359034303765	-6.8423854192208164	-4754.0359034303765	1.4865913558205994	8.292645584867829	-6.8423854192208164	1.968600121788744
274000	-4761.812875036911	-4753.536587930506	-8.276287106404489	-4753.536587930506	1.7707556576819963	8.968883736473275	-8.276287106404489	2.021228800256901
275000	-4770.983902212883	-4762.170034541	-8.813867671882853	-4762.170034541	1.8262851832470197	9.28717635426113	-8.813867671882853	1.9748416716206731
276000	-4766.558175031181	-4759.4730533364145	-7.085121694766802	-4759.4730533364145	1.3818474516471888	8.355519168691417	-7.085121694766802	2.0539564029907194
277000	-4767.262364041981	-4758.926923230995	-8.335440810985217	-4758.926923230995	1.6855517802595954	9.04920390810455	-8.335440810985217	1.1891783760062171
278000	-4760.179513934225	-4752.741818574162	-7.437695360063158	-4752.741818574162	1.5420966946404122	8.702942272104833	-7.437695360063158	1.8015214382666482
279000	-4765.7816903312405	-4757.6620261632015	-8.119664168039149	-4757.6620261632015	1.6375729219796207	8.721387796558806	-8.119664168039149	1.1367352601603082
280000	-4765.004006336143	-4757.53351936474	-7.47048697140303	-4757.53351936474	1.6153856449323438	8.68344530965153	-7.47048697140303	1.8662856565818655
281000	-4773.565689514661	-4765.599848352804	-7.965841161857215	-4765.599848352804	1.6033752174758007	8.919136533125767	-7.965841161857215	1.277345697126767
282000	-4768.2413437326195	-4760.987291675345	-7.254052057274555	-4760.987291675345	1.3404939308457358	8.579951923792333	-7.254052057274555	1.436598221231047
283000	-4763.381559988028	-4755.1817762356195	-8.19978375240901	-4755.1817762356195	1.867906820715269	9.108748818801775	-8.19978375240901	1.2818527928751282
284000	-4763.9625090460195	-4755.850904776086	-8.111604269933073	-4755.850904776086	1.5877050809715327	8.6818967201972	-8.111604269933073	2.2212174611343083
285000	-4768.094400808882	-4760.804554102025	-7.2898467068573405	-4760.804554102025	1.3747165065838778	8.397439273080842	-7.2898467068573405	1.2811180082576041
286000	-4764.610634578705	-4756.4366155363505	-8.174019042354733	-4756.4366155363505	1.5548646404541522	9.086762487481232	-8.174019042354733	1.8339228321280534
